date,symbol,open,high,low,close,volume
2024-06-19,ETH,3482.27,3585.45,3464.99,3558.97,981355099.29
2024-06-20,ETH,3558.97,3624.03,3484.24,3510.94,1013417559.96
2024-06-21,ETH,3510.94,3545.62,3445.09,3517.28,997489348.48
2024-06-22,ETH,3517.28,3520.1,3474.17,3494.25,322568484.7
2024-06-23,ETH,3494.25,3519.63,3405.61,3418.62,447200216.36
2024-06-24,ETH,3418.62,3432.39,3238.76,3350.54,1436399345.37
2024-06-25,ETH,3350.54,3429.63,3335.17,3393.91,910221643.15
2024-06-26,ETH,3393.91,3424.88,3324.89,3369.46,787394906.99
2024-06-27,ETH,3369.46,3473.86,3360.17,3445.8,694115777.85
2024-06-28,ETH,3445.8,3484.29,3361.15,3373.8,813695887.0
2024-06-29,ETH,3373.8,3402.58,3367.02,3373.52,249697553.04
2024-06-30,ETH,3373.52,3454.57,3348.22,3432.82,386215815.53
2024-07-01,ETH,3432.82,3519.01,3421.6,3438.83,673689774.3
2024-07-02,ETH,3438.83,3460.32,3397.31,3416.41,457927979.27
2024-07-03,ETH,3416.41,3427.05,3248.43,3292.16,836070409.6
2024-07-04,ETH,3292.16,3309.66,3050.24,3058.81,1049223019.3
2024-07-05,ETH,3058.81,3107.89,2813.4,2982.07,1738218188.02
2024-07-06,ETH,2982.07,3081.82,2956.02,3067.54,563019491.33
2024-07-07,ETH,3067.54,3073.37,2922.6,2931.2,581743502.23
2024-07-08,ETH,2931.2,3095.59,2823.46,3018.49,1324818646.47
2024-07-09,ETH,3018.49,3113.28,3003.39,3066.44,827566369.94
2024-07-10,ETH,3066.44,3151.0,3024.32,3100.44,827331929.61
2024-07-11,ETH,3100.44,3216.8,3055.15,3099.49,959215308.08
2024-07-12,ETH,3099.49,3158.27,3045.45,3134.62,816437009.68
2024-07-13,ETH,3134.62,3203.26,3114.5,3176.67,452734839.69
2024-07-14,ETH,3176.67,3269.15,3164.68,3246.12,576393568.87
2024-07-15,ETH,3246.12,3495.92,3234.16,3485.5,1256447785.47
2024-07-16,ETH,3485.5,3500.11,3348.6,3446.19,1311168548.22
2024-07-17,ETH,3446.19,3518.37,3377.02,3387.66,1002846011.47
2024-07-18,ETH,3387.66,3489.81,3367.76,3425.94,1008326515.58
