date,symbol,open,high,low,close,volume
2021-04-23,BTC,51717.61,52112.75,47495.24,51178.03,5241192198.03
2021-04-24,BTC,51178.03,51223.86,48769.48,50115.99,1695108976.06
2021-04-25,BTC,50115.99,50576.4,47073.07,49120.97,2176241676.28
2021-04-26,BTC,49120.97,54389.71,48843.41,54062.29,3254396664.97
2021-04-27,BTC,54062.29,55490.94,53357.59,55073.48,2220077233.11
2021-04-28,BTC,55073.48,56461.55,53886.63,54877.94,2339383717.48
2021-04-29,BTC,54877.94,55217.24,52399.42,53581.58,2359198137.55
2021-04-30,BTC,53581.58,57984.34,53089.93,57757.97,2719315702.2
2021-05-01,BTC,57757.97,58498.65,57057.4,57843.16,1511783659.93
2021-05-02,BTC,57843.16,57934.82,56092.72,56623.51,1230710822.31
2021-05-03,BTC,56623.51,58963.84,56531.6,57195.07,2371465902.34
2021-05-04,BTC,57195.07,57226.81,53108.04,53244.07,3556756117.3
2021-05-05,BTC,53244.07,57944.11,52978.89,57506.88,3200062630.96
2021-05-06,BTC,57506.88,58392.76,55299.4,56441.94,2878647496.02
2021-05-07,BTC,56441.94,58695.29,55311.16,57374.33,2439662460.45
2021-05-08,BTC,57374.33,59521.69,56985.44,58943.13,2211507566.18
2021-05-09,BTC,58943.13,59276.99,56350.98,58294.18,2645394205.33
2021-05-10,BTC,58294.18,59587.03,54239.16,55870.01,4067497161.41
2021-05-11,BTC,55870.01,56928.37,54490.38,56747.52,2395231325.24
2021-05-12,BTC,56747.52,58005.44,49182.89,49504.08,4035173480.67
2021-05-13,BTC,49504.08,51377.99,47029.73,49700.6,5919941739.84
2021-05-14,BTC,49700.6,51554.66,48910.06,49887.96,2156016499.66
2021-05-15,BTC,49887.96,50710.05,46606.18,46775.29,2591003797.63
2021-05-16,BTC,46775.29,49808.83,43918.69,46490.71,3693969204.75
2021-05-17,BTC,46490.71,46665.19,42130.83,43552.14,5896147491.21
2021-05-18,BTC,43552.14,45819.36,42309.39,42886.02,3159184422.64
2021-05-19,BTC,42886.02,43564.34,29925.2,36771.87,11120220854.77
2021-05-20,BTC,36771.87,42520.03,35009.25,40597.4,5531454912.79
2021-05-21,BTC,40597.4,42252.07,33552.8,37350.39,4573692788.95
2021-05-22,BTC,37350.39,38841.92,35287.71,37491.5,2808008188.27
2021-05-23,BTC,37491.5,38304.55,31157.18,34716.84,4494413873.1
2021-05-24,BTC,34716.84,39945.35,34467.32,38837.76,3981461441.04
2021-05-25,BTC,38837.76,39842.9,36509.09,38387.36,2529569055.97
2021-05-26,BTC,38387.36,40854.81,37855.81,39295.08,2607759779.42
2021-05-27,BTC,39295.08,40408.95,37211.84,38538.84,1804036815.09
2021-05-28,BTC,38538.84,38879.6,34733.76,35680.92,3104364367.82
2021-05-29,BTC,35680.92,37307.1,33666.06,34611.58,2127790128.94
2021-05-30,BTC,34611.58,36481.62,33400.65,35662.59,1325408340.1
2021-05-31,BTC,35662.59,37512.8,34202.86,37290.83,1821662523.97
2021-06-01,BTC,37290.83,37910.19,35733.52,36683.51,1626268789.21
2021-06-02,BTC,36683.51,38225.18,35935.34,37576.98,1494571249.19
2021-06-03,BTC,37576.98,39482.46,37199.92,39229.66,1586641442.02
2021-06-04,BTC,39229.66,39273.49,35617.03,36861.5,1837944242.33
2021-06-05,BTC,36861.5,37911.76,34846.16,35538.4,1444088532.56
2021-06-06,BTC,35538.4,36453.81,35264.34,35798.57,986275148.28
2021-06-07,BTC,35798.57,36790.39,33367.12,33582.86,1850311020.63
2021-06-08,BTC,33582.86,34061.09,31034.35,33409.38,2890313261.68
2021-06-09,BTC,33409.38,37528.42,32435.18,37391.58,3249553573.38
2021-06-10,BTC,37391.58,38387.2,35821.05,36680.78,2338112083.52
2021-06-11,BTC,36680.78,37665.85,35981.84,37339.98,1596038876.7
2021-06-12,BTC,37339.98,37445.32,34655.21,35541.78,1450138289.51
2021-06-13,BTC,35541.78,39374.68,34802.24,39017.37,1727291768.5
2021-06-14,BTC,39017.37,41025.42,38755.79,40526.63,2740589573.6
2021-06-15,BTC,40526.63,41307.06,39526.69,40161.86,1943860792.12
2021-06-16,BTC,40161.86,40487.98,38122.04,38345.41,1883613058.48
2021-06-17,BTC,38345.41,39537.42,37386.57,38082.3,1599770630.8
2021-06-18,BTC,38082.3,38201.23,35158.89,35830.29,2207651943.63
2021-06-19,BTC,35830.29,36443.26,34863.17,35515.38,1601193146.33
2021-06-20,BTC,35515.38,36139.95,33377.82,35602.26,1964614466.35
2021-06-21,BTC,35602.26,35760.61,31284.7,31652.62,3650731161.39
