date,symbol,open,high,low,close,volume
2024-09-24,BNB,604.66,619.56,604.71,606.06,22348684.19
2024-09-25,BNB,606.06,597.1,583.96,587.37,17615351.9
2024-09-26,BNB,587.37,609.53,595.26,596.5,19454563.21
2024-09-27,BNB,596.5,617.31,602.05,607.11,20941842.74
2024-09-28,BNB,607.11,615.54,598.09,601.12,15338546.49
2024-09-29,BNB,601.12,599.63,594.05,595.63,11429178.82
2024-09-30,BNB,595.63,575.22,563.95,567.24,19475233.34
2024-10-01,BNB,567.24,553.86,535.62,547.05,23376086.8
2024-10-02,BNB,547.05,547.41,535.83,542.44,14602270.38
2024-10-03,BNB,542.44,546.29,537.18,544.65,11425241.96
2024-10-04,BNB,544.65,559.78,553.51,555.49,8463898.32
2024-10-05,BNB,555.49,564.55,554.69,562.94,8036572.21
2024-10-06,BNB,562.94,577.46,566.34,570.3,8083254.85
2024-10-07,BNB,570.3,566.42,559.95,564.12,12381494.43
2024-10-08,BNB,564.12,585.01,560.28,580.53,27833888.2
2024-10-09,BNB,580.53,570.77,558.54,570.05,24857144.06
2024-10-10,BNB,570.05,568.02,558.5,563.26,16742668.72
2024-10-11,BNB,563.26,585.23,568.35,573.53,18646092.74
2024-10-12,BNB,573.53,584.32,575.66,576.42,9387145.61
2024-10-13,BNB,576.42,577.32,570.15,571.98,7529677.76
2024-10-14,BNB,571.98,603.14,586.82,589.13,26092846.95
2024-10-15,BNB,589.13,608.08,591.58,594.53,23286955.11
2024-10-16,BNB,594.53,603.12,592.3,600.89,30194675.16
2024-10-17,BNB,600.89,603.98,590.03,592.66,18012488.8
2024-10-18,BNB,592.66,603.17,597.22,599.07,17539016.49
2024-10-19,BNB,599.07,600.7,597.42,597.9,3921522.14
2024-10-20,BNB,597.9,606.42,601.45,605.8,8967979.42
2024-10-21,BNB,605.8,601.51,587.03,598.48,22655810.46
2024-10-22,BNB,598.48,601.39,591.15,593.37,15291700.75
2024-10-23,BNB,593.37,587.66,579.93,584.33,11406510.58
2024-10-24,BNB,584.33,601.07,592.07,594.11,11727130.9
2024-10-25,BNB,594.11,584.29,571.37,574.23,17714590.94
2024-10-26,BNB,574.23,584.7,575.12,582.63,6325203.16
2024-10-27,BNB,582.63,592.55,587.25,588.68,4998907.08
2024-10-28,BNB,588.68,607.45,595.98,600.73,18478174.65
2024-10-29,BNB,600.73,628.41,602.3,606.3,21542868.54
2024-10-30,BNB,606.3,604.77,595.0,595.36,10592758.46
2024-10-31,BNB,595.36,579.98,564.96,575.7,28203672.85
2024-11-01,BNB,575.7,580.17,565.03,572.67,13552952.44
2024-11-02,BNB,572.67,574.6,563.85,568.56,4506280.44
2024-11-03,BNB,568.56,567.23,554.44,557.68,10799038.6
2024-11-04,BNB,557.68,557.62,549.01,552.12,7100475.25
2024-11-05,BNB,552.12,566.89,560.71,563.28,12580519.85
2024-11-06,BNB,563.28,614.53,583.14,592.67,58372419.81
2024-11-07,BNB,592.67,616.79,592.42,598.65,16659738.93
2024-11-08,BNB,598.65,609.13,591.06,598.03,14442530.62
2024-11-09,BNB,598.03,641.5,599.23,624.86,30999858.03
2024-11-10,BNB,624.86,658.48,622.28,627.75,42485199.34
2024-11-11,BNB,627.75,704.3,638.62,660.45,45857250.37
2024-11-12,BNB,660.45,661.36,616.28,625.97,37163477.73
2024-11-13,BNB,625.97,645.34,609.6,621.54,33363885.14
2024-11-14,BNB,621.54,635.79,594.05,622.69,45030551.06
2024-11-15,BNB,622.69,649.25,612.55,619.38,20055930.1
2024-11-16,BNB,619.38,629.52,613.84,623.09,12181040.77
2024-11-17,BNB,623.09,642.8,608.2,618.8,15020470.62
2024-11-18,BNB,618.8,629.98,609.98,619.21,17352442.79
2024-11-19,BNB,619.21,632.79,607.1,616.62,16710216.11
2024-11-20,BNB,616.62,630.74,604.03,606.01,12150224.57
2024-11-21,BNB,606.01,637.28,609.42,622.61,32029792.04
2024-11-22,BNB,622.61,643.97,617.13,633.77,19250914.6
2024-11-23,BNB,633.77,677.51,625.6,650.82,48572547.92
2024-11-24,BNB,650.82,687.01,647.31,660.45,37729645.13
2024-11-25,BNB,660.45,637.65,620.25,635.97,18760353.36
2024-11-26,BNB,635.97,630.83,598.11,613.09,19633903.41
2024-11-27,BNB,612.85,675.58,639.0,644.85,17621281.42
2024-11-28,BNB,644.83,666.34,638.7,654.0,25459287.38
2024-11-29,BNB,654.0,671.27,651.96,654.98,13596406.87
2024-11-30,BNB,654.98,674.16,645.7,653.99,20029525.3
2024-12-01,BNB,654.52,663.79,649.69,656.37,14202051.93
2024-12-02,BNB,656.42,657.31,636.13,647.92,20363347.06
2024-12-03,BNB,647.92,749.3,637.16,735.29,76512163.66
2024-12-04,BNB,735.29,810.46,725.43,740.44,106535325.84
2024-12-05,BNB,740.44,737.22,668.51,717.91,75881352.53
2024-12-06,BNB,717.91,751.73,720.76,731.35,32711227.35
2024-12-07,BNB,731.35,761.44,730.16,750.25,27197686.12
2024-12-08,BNB,750.25,765.8,742.33,742.53,13523253.56
2024-12-09,BNB,742.53,721.76,664.92,689.64,32497192.73
2024-12-10,BNB,689.64,697.0,659.11,677.28,27983894.11
2024-12-11,BNB,677.28,715.71,695.97,711.76,28529011.36
2024-12-12,BNB,711.76,720.2,699.19,706.1,24313444.44
2024-12-13,BNB,706.1,730.09,709.4,725.83,23065858.28
2024-12-14,BNB,725.83,731.01,708.4,715.8,12657909.85
2024-12-15,BNB,715.8,737.13,717.92,718.55,10087987.43
2024-12-16,BNB,718.55,731.38,712.5,720.77,19294235.13
2024-12-17,BNB,720.77,732.58,708.17,717.61,17969292.87
2024-12-18,BNB,717.61,693.62,673.79,686.11,17116159.21
2024-12-19,BNB,686.11,676.9,655.37,665.02,21626970.11
2024-12-20,BNB,665.02,681.94,650.66,678.32,27410152.35
2024-12-21,BNB,678.32,685.33,653.44,663.06,19815998.08
2024-12-22,BNB,663.06,656.85,643.44,649.33,9045951.5
2024-12-23,BNB,649.33,703.58,643.88,693.35,29689099.94
2024-12-24,BNB,693.35,728.41,692.02,696.46,17328312.5
2024-12-25,BNB,696.46,718.05,700.96,702.45,10363922.17
2024-12-26,BNB,702.45,701.34,673.21,688.61,18893711.43
2024-12-27,BNB,688.61,693.75,672.0,690.83,18756041.38
2024-12-28,BNB,690.83,732.2,697.19,720.88,23480316.42
2024-12-29,BNB,720.88,712.31,692.85,693.5,13277781.28
2024-12-30,BNB,693.5,704.48,685.03,704.11,15376316.93
2024-12-31,BNB,704.11,714.64,692.59,700.91,9283861.15
